record_id,start,end
NW_017387733.1,738588,738660
NW_017387733.1,951284,952304
NW_017387733.1,1567730,1568471
NW_017387733.1,1831165,1832173
NW_017387733.1,2049288,2049540
NW_017387733.1,2265300,2267772
NW_017387733.1,2273200,2273482
NW_025763416.1,74614,75512
NW_025763416.1,113475,113940
NW_025763416.1,151112,153088
NW_025763416.1,251296,254299
NW_025763427.1,532693,533302
NW_024470083.1,4865,5793
NW_024467203.1,234930,235482
NW_024467203.1,457494,458884
NW_024467211.1,5928,7013
NW_024467211.1,17636,18784
NW_024467211.1,47545,48250
NW_024467211.1,87848,89384
NW_024467211.1,95630,97627
NW_024467211.1,427125,429434
NW_024467211.1,831971,834093
NW_024467211.1,955619,956560
NW_024467214.1,132709,134552
NW_024467214.1,335190,336229
NW_024467214.1,642771,644712
NW_024467214.1,785724,787743
NW_024467218.1,36979,40070
NW_024467218.1,415771,416396
NW_024467218.1,596636,597293
NW_024467218.1,656674,658633
NW_024467219.1,12924,16081
NW_024467219.1,20799,24430
NW_024537392.1,208931,210172
NW_024537392.1,372429,372621
NW_024537392.1,845436,847787
NC_058392.1,272959,273790
NC_058392.1,452160,453940
NC_058392.1,470081,472334
NC_058392.1,750594,751683
NC_058392.1,1624838,1627553
NC_058392.1,1715985,1716682
NC_058392.1,2325914,2326715
NC_058392.1,2633574,2634512
NC_058392.1,2865376,2867059
NC_058392.1,3132039,3135630
NC_058392.1,3357364,3358246
NC_058392.1,3687876,3688917
NC_058400.1,457847,458964
NC_058400.1,1299421,1299933
NC_058400.1,1778511,1781322
NC_058400.1,1831952,1833191
NC_058400.1,2118097,2119618
NC_058400.1,3171640,3172339
NC_058400.1,3380692,3381862
NC_058400.1,4740591,4741845
NC_058400.1,4905977,4907962
NC_058400.1,6414791,6418627
NC_058400.1,6839454,6840387
NC_058400.1,6944458,6945624
NC_058400.1,7197823,7197910
NC_058400.1,7214075,7220254
NC_058400.1,7424363,7424435
NC_058400.1,7432094,7434969
NC_058400.1,7567013,7569507
NC_058400.1,8188985,8191053
NC_058400.1,8413574,8414771
NC_058400.1,9118299,9119235
NC_058400.1,9224046,9226216
NC_058400.1,9545818,9546302
NW_025408565.1,170401,170876
NW_025408565.1,656666,657613
NW_017263582.1,294244,297010
NW_017263582.1,1462093,1464377
NW_017263582.1,1607626,1609650
NW_017263582.1,1646086,1648193
NW_017263593.1,491041,495215
NW_017263593.1,547229,549067
NW_017263593.1,1275058,1276648
NW_017263601.1,526507,527149
NW_017263601.1,587282,588781
NW_017263601.1,691593,692523
NW_017263601.1,713602,714663
NW_017263601.1,745711,748873
NW_017263601.1,863294,865611
NW_017263601.1,1109117,1110234
NW_017263601.1,1127040,1128017
NW_017263604.1,501709,502664
NW_017263604.1,643918,645010
NW_017263604.1,703271,704522
NW_017263604.1,875759,878047
NW_017263604.1,970545,971708
NW_017263616.1,25343,25997
NW_017263616.1,502982,504378
NW_006920874.1,762938,764099
NW_006920874.1,803248,804892
NW_006920874.1,894230,897051
NW_025764159.1,21565,23624
NW_025764159.1,158130,159876
NW_025764717.1,101009,102267
NW_025764717.1,129318,133665
NW_025764717.1,526983,531160
NW_025764717.1,663426,664749
NW_025764744.1,77113,77630
NW_025763370.1,405862,406873
NW_025763370.1,542428,544003
NW_025763370.1,617788,618900
NW_025763370.1,1378862,1380173
NW_025763370.1,1646735,1646809
NW_025763370.1,2101584,2103357
NW_025763370.1,2229091,2233627
NW_025763370.1,2395319,2395915
NW_025763370.1,2441200,2442307
NW_025763370.1,2673770,2677542
NW_025763370.1,2835462,2836525
NW_025763370.1,2923777,2926040
NW_025763370.1,3149809,3150858
NW_025763370.1,3242227,3242455
NW_025763370.1,3534216,3534909
NW_025763370.1,5020213,5020609
NW_025763370.1,5273050,5274923
NW_025763370.1,5576411,5576912
NW_025763370.1,5898748,5899147
NW_025763370.1,6150334,6150682
NW_025763370.1,6484061,6485561
NW_025763370.1,6859711,6860893
NW_025763370.1,7283530,7284624
NW_025763370.1,7440512,7441583
NW_025763370.1,7688125,7689478
NW_025763370.1,7756409,7758384
NW_025763641.1,422231,423277
NW_025764307.1,609325,611881
NW_025764307.1,760013,761126
NW_025764307.1,1102582,1103085
NW_025764307.1,1362990,1363441
NW_025764307.1,1472122,1472880
NW_025764323.1,101802,105123
NW_025764323.1,545899,546670
NW_025764323.1,557413,560567
NW_025764336.1,360967,362888
NW_025764337.1,233882,235182
NW_025764337.1,261097,265665
NW_025764337.1,363081,363190
NW_025764347.1,415412,415775
NW_025764349.1,53466,55937
NW_025764356.1,175361,177326
NW_025764444.1,367480,368293
NW_025764444.1,592723,593574
NW_025764444.1,637775,639600
NW_025764444.1,1024961,1027107
NW_025764444.1,1146103,1146805
NW_025764447.1,684894,686359
NW_025764447.1,751824,753821
NW_025764447.1,782238,783226
NW_025764462.1,345740,346604
NW_025764467.1,384117,386394
NW_025764473.1,119519,121260
NW_025764473.1,244300,245043
NW_025764477.1,28301,29274
NW_025764497.1,1370,2069
NW_025764497.1,84485,86098
NC_014419.1,23213,24692
NC_014942.1,20068,21989
NC_014942.1,257557,260640
NC_014942.1,424700,427126
NC_014942.1,550157,551538
NC_014942.1,640600,642497
NC_014942.1,875836,878417
NC_014948.1,333904,335430
NC_014948.1,490589,491735
NC_014948.1,820535,822449
NC_007194.1,411326,411783
NC_007194.1,777001,780160
NC_007194.1,910843,913875
NC_007194.1,1558601,1559258
NC_007194.1,2367388,2368975
NC_007194.1,3010936,3011340
NC_007194.1,3340651,3341677
NC_007194.1,4706287,4707603
NC_007194.1,4830854,4832945
NC_007198.1,34622,35952
NC_007198.1,395173,396105
NC_007198.1,1607028,1608921
NC_007198.1,2501948,2502752
NC_007198.1,2560099,2561438
NC_007198.1,2737347,2739178
NC_007198.1,2950055,2951795
NC_007198.1,3190006,3191274
NC_007198.1,3212746,3214399
NW_024468258.1,50249,51530
NW_024468258.1,478421,479498
NW_024468260.1,658179,660513
NW_024468297.1,58501,58825
NW_003456422.1,496510,497423
NW_003456422.1,502728,504280
NW_019671920.1,166833,167141
NW_019671920.1,355683,359016
NW_019671920.1,405506,406188
NW_019671920.1,795584,797293
NW_019671920.1,808894,810624
NW_019671920.1,1039763,1041703
NW_011371360.1,391020,392896
NW_011371360.1,1119729,1120898
NW_011371360.1,1244644,1244911
NW_011371360.1,1639722,1640610
NW_011371360.1,2490234,2491545
NW_011371360.1,3055085,3056576
NW_011371361.1,384265,386012
NW_011371361.1,461459,463419
NW_011371361.1,655967,656316
NW_011371361.1,955811,957189
NW_011371361.1,1053631,1054432
NW_011371361.1,1355357,1361170
NW_011371361.1,2063880,2064381
NW_011371361.1,2976243,2978121
NW_011371361.1,3025736,3028211
NW_011371366.1,193146,194861
NW_011371366.1,318989,321429
NW_011371366.1,555674,557074
NW_015971543.1,92293,94071
NW_015971543.1,244915,248137
NW_015971543.1,525854,526639
NW_015971543.1,793602,794992
NW_015971543.1,887391,889071
NW_015971543.1,896799,900117
NW_015971543.1,933427,934127
NW_015971543.1,1407459,1409827
NW_015971543.1,1425051,1428030
NW_015971549.1,424343,425335
NW_015971553.1,69050,70295
NW_015971553.1,511331,512709
NW_024540300.1,234935,236498
NW_024540301.1,123693,123939
NW_024540301.1,128329,130472
NW_024540365.1,100755,101592
NW_024540476.1,30488,31258
NW_024540528.1,13844,15547
NW_024540708.1,17669,19063
NW_024540853.1,225,708
NW_024539534.1,73026,73762
NW_024539555.1,34775,36136
NW_024537595.1,359946,360456
NW_024539579.1,112527,113600
NW_024539579.1,127539,128570
NW_024539604.1,78340,79063
NW_024539605.1,82236,84024
NW_024539650.1,72132,75508
NW_024539664.1,53229,53882
NW_024537617.1,201792,203077
NW_024537627.1,180074,180374
NW_024539913.1,7396,10163
NW_024539913.1,18696,19938
NW_024537657.1,3794,5365
NW_024537657.1,15326,16843
NW_024539239.1,259612,260998
NW_024539240.1,12229,13950
NW_024539240.1,141237,143890
NW_024539240.1,200357,201039
NW_024539249.1,211052,212768
NW_024539265.1,180984,182146
NW_024539265.1,198425,199289
NW_024539270.1,218126,219171
NW_024539275.1,240067,241663
NW_024539293.1,27380,27791
NW_024539293.1,34124,35539
NW_025064855.1,691456,692133
NW_025064855.1,1027512,1028787
NW_025064855.1,1426919,1427892
NW_025064855.1,1491308,1494627
NW_025064855.1,1527950,1536404
NW_025065050.1,115938,117471
NW_025065050.1,364575,365115
NW_025065050.1,411185,412676
NW_025065050.1,469989,473139
NW_025065062.1,76887,79200
NW_025065062.1,125048,126521
NW_025065062.1,314312,316661
NW_025091320.1,365926,366262
NW_025091320.1,379560,382485
NW_025091320.1,619399,621097
NW_025091320.1,779418,782000
NW_025091320.1,1539987,1543116
NW_025091320.1,2457988,2460155
NC_057326.1,835877,836884
NC_057326.1,1769951,1772312
NC_057326.1,1965482,1967016
NC_057326.1,2542556,2543742
NC_057326.1,2868383,2871053
NC_057326.1,3589394,3589864
NC_057326.1,3998605,3999357
NW_025064881.1,358938,360672
NW_025064881.1,879659,880811
NW_025064881.1,884488,885540
NW_025064881.1,2050151,2055266
NW_025064881.1,2137327,2139536
NW_025064881.1,2178991,2179909
NW_025064904.1,285471,286623
NW_025064904.1,612746,613483
NW_025064907.1,54047,56804
NW_025064930.1,191284,193812
NW_025064949.1,35479,37904
NW_025091290.1,497898,499983
NW_025091290.1,643685,645054
NW_025065162.1,141400,142030
NW_025065162.1,272896,273904
NW_025065169.1,63953,64840
NW_025065169.1,82455,85143
NW_025065169.1,96173,97694
NW_025408591.1,207395,210147
NW_025408591.1,280635,281183
NW_025408591.1,718866,719384
NW_025408596.1,187252,191038
NW_025408596.1,618952,619843
NW_025408596.1,756610,757477
NW_025408596.1,765500,766240
NW_025408596.1,1251834,1252689
NW_025408596.1,1338984,1340852
NW_025408596.1,1520024,1521800
NW_025408596.1,2959352,2963983
NW_025408685.1,271491,272636
NW_025408626.1,673299,674433
NW_025408626.1,1595943,1596744
NW_025408626.1,1724498,1726898
NW_025408626.1,1816866,1819025
NW_026054886.1,337523,339261
NW_026056962.1,1912809,1914638
NC_012867.1,487239,489948
NC_012867.1,507367,510292
NC_012867.1,615205,615817
NC_012867.1,875874,878094
NC_012867.1,981530,982652
NC_012867.1,1530609,1531962
NC_012867.1,1645528,1646665
NC_012867.1,2017377,2019402
NW_017566899.1,70257,70351
NW_017566899.1,550887,551972
NW_017566899.1,924759,925348
NW_017566900.1,58784,59225
NW_017387321.1,301224,302533
NW_017387247.1,287508,288012
NW_017387247.1,513677,515501
NW_017387247.1,523440,524636
NW_017387247.1,746008,747698
NW_017387247.1,1442827,1443152
NW_017387247.1,2442765,2446791
NW_017387247.1,2704144,2705968
NW_017387247.1,3004222,3005068
NW_017387250.1,637218,639462
NW_017387250.1,743386,745708
NW_017387250.1,1011588,1013607
NW_017387250.1,1995059,1996629
NW_017387250.1,2000896,2002507
NW_015971248.1,174636,175477
NW_015971248.1,224372,224672
NW_015971314.1,164498,165423
NW_015971314.1,183233,184893
NW_015971314.1,251877,253713
NW_015971356.1,100430,100943
NW_015971356.1,148361,149792
NW_015971356.1,334665,335633
NW_015971414.1,50288,51119
NW_015971535.1,104254,104983
NW_015971535.1,111217,112272
NW_017971438.1,573214,574591
NW_017971438.1,1259683,1260973
NW_017264716.1,164177,165571
NW_017264717.1,71147,72718
NW_017567030.1,376690,378478
NW_017567030.1,551157,552057
NW_017567038.1,344686,345561
NW_017567038.1,433381,434455
NW_017567041.1,209323,212123
NW_017567045.1,192183,194138
NW_017567045.1,352262,355837
NW_017567050.1,135191,136402
NW_019028942.1,266014,268159
NW_019028942.1,715282,719454
NW_019028942.1,791142,793358
NW_019028942.1,979624,983262
NW_019028942.1,1874618,1876180
NW_019028945.1,312437,313749
NW_019028945.1,762742,765688
NW_019028945.1,978881,980441
NW_019028955.1,437184,438825
NW_017387733.1,22700,23132
NW_017387733.1,401146,402040
NW_017387733.1,411301,412081
NW_017387733.1,863667,865282
NW_017387733.1,2012102,2014722
NW_017387733.1,2370930,2371416
NW_017387733.1,2418696,2421548
NW_025763416.1,206820,208359
NW_025763416.1,528344,529682
NW_025763425.1,382843,383787
NW_025763425.1,401117,402019
NW_025763425.1,631120,632451
NW_025763427.1,73108,75315
NW_025763427.1,100264,101854
NW_025763447.1,68179,70274
NW_025763531.1,125469,127459
NW_025763531.1,267071,268126
NW_025763391.1,499185,500217
NW_025763391.1,1330554,1331226
NW_025763392.1,152015,152746
NW_025763392.1,963257,964680
NW_025763575.1,1050762,1052267
NW_025763575.1,1680950,1682109
NW_025763575.1,1728830,1730835
NW_025763575.1,2319333,2321472
NW_025763575.1,2345941,2347711
NW_025763563.1,241018,242943
NW_019172963.1,25770,25968
NW_019172963.1,31085,31445
NW_019172963.1,576443,579721
NW_019172973.1,131306,133790
NW_019172973.1,302875,304165
NW_019172980.1,401663,404047
NW_019172992.1,131488,133165
NW_019172999.1,115527,118045
NW_019172999.1,215413,217147
NW_019173028.1,211247,212813
NW_019173103.1,18722,19727
NW_019173116.1,62748,63166
NW_019173121.1,0,630
NW_019173134.1,57228,57378
NW_019173149.1,14324,14816
NW_025953254.1,502312,505101
NW_025953254.1,525501,528360
NW_025953254.1,619090,620215
NW_025953254.1,1133635,1135087
NW_025953259.1,396307,399649
NW_014575383.1,100827,102459
NW_025953577.1,401676,404122
NW_025953948.1,136616,136995
NW_025953842.1,55179,56625
NW_024537415.1,31779,35535
NW_024537415.1,70349,72284
NW_024537415.1,134479,135077
NW_024537415.1,462000,463165
NW_024537419.1,105698,105947
NW_024537419.1,184704,186952
NW_024537423.1,196246,196831
NW_024537423.1,324515,327786
NW_024537486.1,73017,73630
NW_024537494.1,97207,97898
NW_024537494.1,128817,135672
NW_024537499.1,30661,32131
NW_024538560.1,1106083,1110678
NW_024538568.1,468741,469777
NW_024538568.1,502446,504545
NW_024538574.1,53321,54931
NW_024538574.1,139350,141272
NW_024538574.1,336538,337591
NW_024538574.1,748222,749977
NW_024538586.1,142955,144152
NW_024538586.1,253576,254814
NW_024538587.1,5862,6666
NW_024540262.1,75899,77014
NW_024540262.1,310027,311729
NW_024540262.1,333298,337005
NW_024540272.1,169918,171314
NW_024540278.1,290965,291237
NW_024540278.1,302199,303014
NW_024540280.1,19922,24398
NW_024540281.1,27166,27925
NW_024540281.1,72850,73117
NW_024540300.1,107137,110682
NW_024540301.1,167217,168507
NW_024540329.1,59150,59453
NW_024540359.1,96415,98245
NW_024540406.1,9906,10923
NW_024540463.1,67844,70327
NW_024540737.1,14591,15217
NW_024537570.1,307804,307963
NW_024537570.1,464686,464795
NW_024539534.1,64445,66360
NW_024539555.1,185162,186867
NW_024539555.1,241910,243132
NW_024539555.1,450289,450707
NW_024539562.1,265975,269750
NW_024539562.1,316835,317338
NW_024537595.1,127822,128818
NW_024539579.1,295246,297891
NW_024539592.1,42410,43143
NW_024539592.1,132672,133861
NW_024539592.1,144360,146506
NW_024539605.1,46883,48276
NW_024539624.1,87241,87823
NW_024539624.1,102047,104389
NW_024539678.1,51491,52678
NW_024537620.1,116378,120917
NW_024537624.1,11363,11727
NW_024539790.1,26919,28209
NW_024537657.1,105401,106649
NW_024537675.1,30861,31667
NW_024537744.1,46453,50507
NW_024538321.1,58,1225
NW_024539240.1,37193,37917
NW_024539240.1,143947,146013
NW_024539241.1,385589,387748
NW_024539241.1,531766,536584
NW_024539249.1,109059,110609
NW_024539265.1,300104,301601
NW_024539275.1,73037,75404
NW_024539293.1,118880,119217
NW_025064855.1,45324,46529
NW_025064855.1,312799,313288
NW_025064855.1,1483818,1488808
NW_025064855.1,1815796,1817396
NW_025065050.1,53846,54295
NW_025065062.1,14801,16307
NW_025065062.1,339179,341654
NW_025091311.1,70835,71981
NW_025091316.1,353186,353814
NW_025091320.1,51576,52889
NW_025091320.1,518482,519169
NW_025091320.1,833537,834913
NW_025091320.1,981419,981961
NW_025091320.1,1906175,1906919
NC_057326.1,399455,400929
NC_057326.1,979556,980470
NC_057326.1,1022894,1023890
NC_057326.1,1937439,1938339
NC_057326.1,2513150,2514436
NC_057326.1,3311535,3314278
NW_025064881.1,1202453,1203363
NW_025064881.1,1203883,1205369
NW_025064881.1,1748431,1749473
NW_025064881.1,2056109,2059994
NW_025064881.1,2062803,2064345
NW_025064881.1,2249135,2250738
NW_025064881.1,2303259,2304104
NW_025064904.1,253946,254699
NW_025064908.1,313113,314645
NW_025064908.1,319279,320574
NW_025064930.1,217085,217775
NW_025064945.1,15203,17460
NW_025091290.1,457015,460176
NW_025065162.1,49087,50038
NW_025065162.1,106221,106673
NW_025065162.1,117106,118594
NW_025065162.1,192573,193153
NW_025408591.1,171939,172798
NW_025408591.1,628473,629166
NW_025408591.1,781421,783724
NW_025408591.1,1366918,1371442
NW_025408596.1,244126,245612
NW_025408596.1,252810,253341
NW_025408596.1,344635,345212
NW_025408596.1,452763,454618
NW_025408596.1,553912,555019
NW_025408596.1,884994,885969
NW_025408596.1,999111,999635
NW_025408596.1,1269377,1271518
NW_025408596.1,1286552,1286866
NW_025408596.1,1702679,1704101
NW_025408596.1,1927883,1929621
NW_025408596.1,2256296,2257157
NW_025408685.1,178624,181813
NW_025408685.1,833352,835119
NW_025408626.1,859226,865019
NW_025408626.1,1437820,1439720
NW_025408632.1,150949,151508
NW_025408632.1,267675,272208
NW_025408632.1,356789,358045
NW_025408632.1,829975,831077
NW_025408632.1,890838,893114
NW_026054880.1,193778,195952
NW_026056254.1,58479,60152
NW_026055801.1,91181,91660
NW_026056962.1,657094,658678
NW_026056962.1,2772440,2773370
NW_026056975.1,273646,276117
NC_064650.1,2720235,2720921
NW_026089550.1,781867,783968
NW_026252094.1,33,2252
NW_026623176.1,2166384,2170077
NW_026623180.1,1507010,1507219
NW_026623184.1,1249049,1251234
NW_006267348.1,153540,155472
NW_006267348.1,736129,740343
NW_006267348.1,905915,906315
NW_006267370.1,387324,388353
NW_006267370.1,843353,845109
NW_006267370.1,1048924,1052670
NW_006267370.1,1506056,1508376
NW_006267370.1,1549405,1550846
NW_006267370.1,1615828,1617273
NW_006267370.1,1624629,1626124
NW_006267370.1,2032140,2033184
NW_006267371.1,254379,254733
NW_006267371.1,839918,840266
NW_006267371.1,1008184,1008568
NW_006267371.1,1756195,1757263
NW_006267371.1,1757574,1758958
NW_001820805.1,51628,52953
NW_001820805.1,151182,151808
NW_001820811.1,236597,237029
NW_001820811.1,361047,362933
NW_001820828.1,2318,2504
NW_001820828.1,409258,412208
NW_001820828.1,643302,644266
NW_001820828.1,1047443,1048483
NW_001820828.1,1108472,1109196
NW_001820828.1,1142567,1143132
NW_001820828.1,1464830,1466087
NW_001820828.1,1543368,1545355
NW_001820830.1,143057,143198
NW_001820830.1,310883,311179
NW_001820830.1,447674,448062
NW_001820830.1,536609,537755
NW_001820830.1,793806,797813
NW_001820830.1,1201757,1202600
NW_001820830.1,1233108,1233961
NW_001820830.1,1679908,1680523
NC_012867.1,701039,702776
NC_012867.1,987194,988583
NC_012867.1,2170079,2170487
NW_017566899.1,14918,16233
NW_017566899.1,143242,147256
NW_017566899.1,187422,189034
NW_017566899.1,342472,345049
NW_017566899.1,426574,428758
NW_017566899.1,599870,601118
NW_017566900.1,119265,119352
NW_017566900.1,219933,220605
NW_017387321.1,458933,461060
NW_017387491.1,41,1025
NW_017387247.1,1139382,1141671
NW_017387247.1,1208899,1210904
NW_017387247.1,2039166,2041392
NW_017387247.1,3279080,3279725
NW_017387250.1,177479,177908
NW_017387250.1,215432,217190
NW_017387250.1,407059,408010
NW_017387250.1,751175,753150
NW_017387250.1,1780484,1780793
NW_017387250.1,1828348,1829438
NW_017387250.1,2189365,2190424
NW_015971173.1,59731,60775
NW_015971248.1,222917,223464
NW_015971314.1,239098,240572
NW_015971356.1,221156,221512
NW_015971356.1,305529,308365
NW_015971356.1,372159,373953
NW_015971414.1,193453,195326
NW_015971508.1,40216,41861
NW_017971438.1,444985,446476
NW_017971438.1,476784,477500
NW_017971438.1,838287,839149
NW_017971438.1,1039239,1040538
NW_017264716.1,55983,56098
NW_017264716.1,497324,498497
NW_017264717.1,40856,47319
NW_017264717.1,236144,237381
NW_017264717.1,321797,322932
NW_017264718.1,75618,76300
NW_017264718.1,103124,108420
NW_017264718.1,238752,240529
NW_017567030.1,737766,739037
NW_017567037.1,499462,500187
NW_017567038.1,91190,95672
NW_017567041.1,285187,288564
